station,down_on_2016,down_off_2016,down_total_2016,down_kilo_2016,up_on_2016,up_off_2016,up_total_2016,up_kilo_2016,total_2016,on_ktx_2016,on_saemaul_2016,on_mugungwha_2016,on_commute_2016,on_total_2016,off_ktx_2016,off_saemaul_2016,off_mugungwha_2016,off_commute_2016,off_total_2016,down_on_2017,down_off_2017,down_total_2017,down_kilo_2017,up_on_2017,up_off_2017,up_total_2017,up_kilo_2017,total_2017,on_ktx_2017,on_saemaul_2017,on_mugungwha_2017,on_commute_2017,on_total_2017,off_ktx_2017,off_saemaul_2017,off_mugungwha_2017,off_commute_2017,off_total_2017,down_on_2018,down_off_2018,down_total_2018,down_kilo_2018,up_on_2018,up_off_2018,up_total_2018,up_kilo_2018,total_2018,on_ktx_2018,on_saemaul_2018,on_mugungwha_2018,on_commute_2018,on_total_2018,off_ktx_2018,off_saemaul_2018,off_mugungwha_2018,off_commute_2018,off_total_2018,down_on_2019,down_off_2019,down_total_2019,down_kilo_2019,up_on_2019,up_off_2019,up_total_2019,up_kilo_2019,total_2019,on_ktx_2019,on_saemaul_2019,on_mugungwha_2019,on_commute_2019,on_total_2019,off_ktx_2019,off_saemaul_2019,off_mugungwha_2019,off_commute_2019,off_total_2019,down_on_2020,down_off_2020,down_total_2020,down_kilo_2020,up_on_2020,up_off_2020,up_total_2020,up_kilo_2020,total_2020,on_ktx_2020,on_saemaul_2020,on_mugungwha_2020,on_commute_2020,on_total_2020,off_ktx_2020,off_saemaul_2020,off_mugungwha_2020,off_commute_2020,off_total_2020,down_on_2021,down_off_2021,down_total_2021,down_kilo_2021,up_on_2021,up_off_2021,up_total_2021,up_kilo_2021,total_2021,on_ktx_2021,on_saemaul_2021,on_mugungwha_2021,on_commute_2021,on_total_2021,off_ktx_2021,off_saemaul_2021,off_mugungwha_2021,off_commute_2021,off_total_2021,down_on_2022,down_off_2022,down_total_2022,down_kilo_2022,up_on_2022,up_off_2022,up_total_2022,up_kilo_2022,total_2022,on_ktx_2022,on_saemaul_2022,on_mugungwha_2022,on_commute_2022,on_total_2022,off_ktx_2022,off_saemaul_2022,off_mugungwha_2022,off_commute_2022,off_total_2022
논산,149773.0,540054.0,689827.0,66156616.0,508492.0,145006.0,653498.0,24259853.0,1343325.0,83019.0,107618.0,467628.0,0.0,658265.0,83289.0,130201.0,471570.0,0.0,685060.0,135352,533781,669133.0,56725711.0,506682,134378,641060.0,13589338.1,1310193.0,90543.0,116630.0,434861.0,0.0,642034.0,84572.0,135826.0,447761.0,0.0,668159.0,133926,538659,672585,57161417,514902,133061,647963,13350296,1320548.0,96325,121287.0,431216.0,0.0,648828,92767,138154.0,440799.0,0.0,671720,135598.0,549675.0,685273.0,58845954.67,529586.0,136434.0,666020.0,13610711.53,1351293.0,99529.0,127729.0,437926.0,0.0,665184.0,100098.0,139606.0,446405.0,0.0,686109.0,81132.0,360801.0,441933.0,37805138.69,355175.0,81764.0,436939.0,7998351.109999999,878872.0,63356.0,87472.0,285479.0,0.0,436307.0,64424.0,96936.0,281205.0,0.0,442565.0,85426.0,384750.0,470176.0,40452682.27,382112.0,86282.0,468394.0,8523607.93,938570.0,75423.0,105673.0,286442.0,0.0,467538.0,76475.0,102152.0,292405.0,0.0,471032.0,94524.0,465466.0,559990.0,50773171.47,468848.0,98249.0,567097.0,10280855.93,1127087.0,110627.0,132764.0,319981.0,0.0,563372.0,109787.0,128922.0,325006.0,0.0,563715.0
능주,1408.0,2451.0,3859.0,600740.0,2436.0,1093.0,3529.0,41425.0,7388.0,0.0,0.0,3844.0,0.0,3844.0,0.0,0.0,3544.0,0.0,3544.0,1421,1893,3314.0,233417.1,2118,1331,3449.0,164119.5,6763.0,0.0,0.0,3539.0,0.0,3539.0,0.0,0.0,3224.0,0.0,3224.0,1526,1750,3276,218791,1784,1349,3133,168657,6409.0,0,0.0,3310.0,0.0,3310,0,0.0,3099.0,0.0,3099,1052.0,1705.0,2757.0,202896.81,1665.0,1404.0,3069.0,167077.49,5826.0,0.0,0.0,2717.0,0.0,2717.0,0.0,0.0,3109.0,0.0,3109.0,443.0,1158.0,1601.0,150782.03,976.0,396.0,1372.0,51562.77,2973.0,0.0,0.0,1419.0,0.0,1419.0,0.0,0.0,1554.0,0.0,1554.0,468.0,938.0,1406.0,100052.42,970.0,521.0,1491.0,55546.38,2897.0,0.0,4.0,1434.0,0.0,1438.0,0.0,5.0,1454.0,0.0,1459.0,756.0,972.0,1728.0,66480.14,999.0,755.0,1754.0,50526.16,3482.0,0.0,46.0,1709.0,0.0,1755.0,0.0,19.0,1708.0,0.0,1727.0
다시,817.0,2769.0,3586.0,586751.0,2929.0,782.0,3711.0,78200.0,7297.0,0.0,0.0,3746.0,0.0,3746.0,0.0,0.0,3551.0,0.0,3551.0,367,2668,3035.0,289554.5,2071,731,2802.0,79334.5,5837.0,0.0,0.0,2438.0,0.0,2438.0,0.0,0.0,3399.0,0.0,3399.0,359,2264,2623,233610,1744,552,2296,56958,4919.0,0,0.0,2103.0,0.0,2103,0,0.0,2816.0,0.0,2816,405.0,2369.0,2774.0,257820.61,2180.0,561.0,2741.0,61054.19,5515.0,0.0,0.0,2585.0,0.0,2585.0,0.0,0.0,2930.0,0.0,2930.0,398.0,1439.0,1837.0,128182.52,1430.0,565.0,1995.0,50328.78,3832.0,0.0,0.0,1828.0,0.0,1828.0,0.0,0.0,2004.0,0.0,2004.0,268.0,1525.0,1793.0,152553.07,1589.0,363.0,1952.0,36312.63,3745.0,0.0,0.0,1857.0,0.0,1857.0,0.0,0.0,1888.0,0.0,1888.0,415.0,2009.0,2424.0,162879.77,1711.0,600.0,2311.0,48645.03,4735.0,0.0,0.0,2126.0,0.0,2126.0,0.0,0.0,2609.0,0.0,2609.0
단양,25216.0,66670.0,91886.0,10342981.0,67439.0,27365.0,94804.0,2931079.0,186690.0,0.0,13917.0,78738.0,0.0,92655.0,0.0,13820.0,80215.0,0.0,94035.0,25459,66744,92203.0,8974046.200000001,69681,27899,97580.0,3594257.1,189783.0,0.0,12185.0,82955.0,0.0,95140.0,0.0,11232.0,83411.0,0.0,94643.0,25944,69083,95027,8802219,67954,26770,94724,3531611,189751.0,0,10730.0,83168.0,0.0,93898,0,14132.0,81721.0,0.0,95853,26449.0,69448.0,95897.0,8828767.21,68246.0,25894.0,94140.0,3451934.79,190037.0,0.0,13122.0,81573.0,0.0,94695.0,0.0,17448.0,77894.0,0.0,95342.0,15733.0,42772.0,58505.0,5521314.26,42917.0,15334.0,58251.0,2081905.54,116756.0,0.0,7160.0,51490.0,0.0,58650.0,0.0,9337.0,48769.0,0.0,58106.0,12170.0,69641.0,81811.0,9276064.239999998,69164.0,12280.0,81444.0,1572552.16,163255.0,41835.0,56.0,39443.0,0.0,81334.0,41068.0,39.0,40814.0,0.0,81921.0,17704.0,92157.0,109861.0,12141991.88,91154.0,17842.0,108996.0,2317751.52,218857.0,55825.0,2092.0,50941.0,0.0,108858.0,54732.0,2712.0,52555.0,0.0,109999.0
대구,903329.0,2190237.0,3093566.0,355785784.0,2175059.0,878701.0,3053760.0,53818665.0,6147326.0,0.0,439181.0,2639207.0,0.0,3078388.0,0.0,401446.0,2667492.0,0.0,3068938.0,832869,2075228,2908097.0,173359526.1,2051944,802471,2854415.0,67543395.8,5762512.0,0.0,486833.0,2397980.0,0.0,2884813.0,0.0,451842.0,2425857.0,0.0,2877699.0,779131,2036446,2815577,164421248,2023468,760985,2784453,61937277,5600030.0,0,463375.0,2339224.0,0.0,2802599,0,443135.0,2354296.0,0.0,2797431,723839.0,1993461.0,2717300.0,155907014.52,1990902.0,703426.0,2694328.0,55395673.08,5411628.0,0.0,508512.0,2206229.0,0.0,2714741.0,0.0,501196.0,2195691.0,0.0,2696887.0,399403.0,1155911.0,1555314.0,85275035.63,1153344.0,393191.0,1546535.0,29296155.97,3101849.0,0.0,320959.0,1231788.0,0.0,1552747.0,0.0,295524.0,1253578.0,0.0,1549102.0,473246.0,1157603.0,1630849.0,83852148.67,1156706.0,469362.0,1626068.0,33946028.53,3256917.0,0.0,349686.0,1280266.0,0.0,1629952.0,0.0,323693.0,1303272.0,0.0,1626965.0,554287.0,1286209.0,1840496.0,91279478.34,1280590.0,550696.0,1831286.0,38289159.86,3671782.0,0.0,429840.0,1405037.0,0.0,1834877.0,0.0,428389.0,1408516.0,0.0,1836905.0
대야,426.0,3157.0,3583.0,449873.0,3106.0,346.0,3452.0,1522.0,7035.0,0.0,0.0,3532.0,0.0,3532.0,0.0,0.0,3503.0,0.0,3503.0,442,2975,3417.0,451826.9,2925,377,3302.0,57256.7,6719.0,0.0,0.0,3367.0,0.0,3367.0,0.0,0.0,3352.0,0.0,3352.0,399,2882,3281,429901,2773,375,3148,55938,6429.0,0,0.0,3172.0,0.0,3172,0,0.0,3257.0,0.0,3257,621.0,3086.0,3707.0,418199.29,2923.0,567.0,3490.0,76837.01,7197.0,0.0,0.0,3544.0,0.0,3544.0,0.0,0.0,3653.0,0.0,3653.0,38.0,51.0,89.0,4974.11,63.0,44.0,107.0,4291.39,196.0,0.0,0.0,101.0,0.0,101.0,0.0,0.0,95.0,0.0,95.0,370.0,1618.0,1988.0,225577.83,1564.0,326.0,1890.0,45450.17,3878.0,0.0,0.0,1934.0,0.0,1934.0,0.0,0.0,1944.0,0.0,1944.0,436.0,1891.0,2327.0,267563.48,2083.0,462.0,2545.0,65369.82,4872.0,0.0,0.0,2519.0,0.0,2519.0,0.0,0.0,2353.0,0.0,2353.0
대천,117447.0,474700.0,592147.0,42058420.0,460789.0,118088.0,578877.0,6884531.0,1171024.0,0.0,164725.0,413511.0,0.0,578236.0,0.0,180880.0,411908.0,0.0,592788.0,109153,471023,580176.0,49839374.2,456375,108723,565098.0,11517118.5,1145274.0,0.0,168619.0,396909.0,0.0,565528.0,0.0,183253.0,396493.0,0.0,579746.0,106053,460268,566321,48698615,446459,105147,551606,11152670,1117927.0,0,174017.0,378495.0,0.0,552512,0,188510.0,376905.0,0.0,565415,106071.0,465037.0,571108.0,48887811.92,451110.0,106127.0,557237.0,11183337.08,1128345.0,0.0,179710.0,377471.0,0.0,557181.0,0.0,194157.0,377007.0,0.0,571164.0,65511.0,277421.0,342932.0,28884015.340000004,271455.0,64134.0,335589.0,6723290.26,678521.0,0.0,105474.0,231492.0,0.0,336966.0,0.0,114945.0,226610.0,0.0,341555.0,70533.0,293271.0,363804.0,30191139.88,288030.0,70736.0,358766.0,7366888.22,722570.0,0.0,118772.0,239791.0,0.0,358563.0,0.0,134004.0,230003.0,0.0,364007.0,88211.0,364143.0,452354.0,38292754.25,359309.0,88633.0,447942.0,9370343.05,900296.0,0.0,160862.0,286658.0,0.0,447520.0,0.0,178043.0,274733.0,0.0,452776.0
덕소,34451.0,583.0,35034.0,7406.0,816.0,35497.0,36313.0,7190085.0,71347.0,0.0,3289.0,31978.0,0.0,35267.0,0.0,3421.0,32659.0,0.0,36080.0,33933,306,34239.0,26888.1,444,34489,34933.0,3574535.8,69172.0,0.0,1850.0,32527.0,0.0,34377.0,0.0,914.0,33881.0,0.0,34795.0,33125,1515,34640,303657,1474,33387,34861,3202489,69501.0,0,1744.0,32855.0,0.0,34599,0,2010.0,32892.0,0.0,34902,33349.0,3813.0,37162.0,634820.29,4252.0,33259.0,37511.0,3461780.31,74673.0,0.0,1626.0,35975.0,0.0,37601.0,0.0,1616.0,35456.0,0.0,37072.0,19557.0,776.0,20333.0,61968.6,1112.0,20139.0,21251.0,1608228.8,41584.0,0.0,0.0,20669.0,0.0,20669.0,0.0,0.0,20915.0,0.0,20915.0,29957.0,2452.0,32409.0,176984.6,2684.0,32847.0,35531.0,2370886.3,67940.0,0.0,0.0,32641.0,0.0,32641.0,0.0,0.0,35299.0,0.0,35299.0,42455.0,3390.0,45845.0,291601.53,3337.0,47183.0,50520.0,3823255.47,96365.0,1902.0,1977.0,41913.0,0.0,45792.0,1649.0,2606.0,46318.0,0.0,50573.0
도계,27446.0,45719.0,73165.0,3208509.0,48637.0,26337.0,74974.0,2931308.0,148139.0,0.0,308.0,75775.0,0.0,76083.0,0.0,308.0,71748.0,0.0,72056.0,22214,41932,64146.0,6593860.600000001,42916,19646,62562.0,3074643.7,126708.0,0.0,113.0,65017.0,0.0,65130.0,0.0,113.0,61465.0,0.0,61578.0,20521,41022,61543,6036470,42969,19080,62049,2807661,123592.0,0,0.0,63490.0,0.0,63490,0,0.0,60102.0,0.0,60102,23145.0,42081.0,65226.0,5713759.12,43436.0,21365.0,64801.0,2900940.18,130027.0,0.0,0.0,66581.0,0.0,66581.0,0.0,0.0,63446.0,0.0,63446.0,7488.0,16995.0,24483.0,1939078.43,18286.0,9266.0,27552.0,1054335.07,52035.0,0.0,268.0,25506.0,0.0,25774.0,0.0,200.0,26061.0,0.0,26261.0,11938.0,21819.0,33757.0,2853007.66,21751.0,11500.0,33251.0,1505768.84,67008.0,0.0,173.0,33516.0,0.0,33689.0,0.0,73.0,33246.0,0.0,33319.0,17041.0,32410.0,49451.0,4511817.27,32470.0,16014.0,48484.0,2222649.23,97935.0,0.0,714.0,48797.0,0.0,49511.0,0.0,409.0,48015.0,0.0,48424.0
도고온천,9041.0,25627.0,34668.0,645800.0,24327.0,7505.0,31832.0,913359.0,66500.0,0.0,0.0,33368.0,0.0,33368.0,0.0,0.0,33132.0,0.0,33132.0,8055,24292,32347.0,1771433.6,22254,6216,28470.0,453286.3,60817.0,0.0,0.0,30309.0,0.0,30309.0,0.0,0.0,30508.0,0.0,30508.0,7398,23099,30497,1746691,22110,6112,28222,462175,58719.0,0,0.0,29508.0,0.0,29508,0,0.0,29211.0,0.0,29211,7168.0,22008.0,29176.0,1601594.6,20382.0,6433.0,26815.0,468195.6,55991.0,0.0,2.0,27548.0,0.0,27550.0,0.0,4.0,28437.0,0.0,28441.0,2297.0,10755.0,13052.0,815783.19,11057.0,2789.0,13846.0,211549.91,26898.0,0.0,0.0,13354.0,0.0,13354.0,0.0,0.0,13544.0,0.0,13544.0,2482.0,9511.0,11993.0,708247.6,10019.0,3395.0,13414.0,252812.6,25407.0,0.0,0.0,12501.0,0.0,12501.0,0.0,0.0,12906.0,0.0,12906.0,3273.0,12110.0,15383.0,923166.63,12548.0,3790.0,16338.0,288918.37,31721.0,0.0,0.0,15821.0,0.0,15821.0,0.0,0.0,15900.0,0.0,15900.0
동백산,8437.0,2852.0,11289.0,251266.0,3880.0,8861.0,12741.0,824959.0,24030.0,0.0,1.0,12316.0,0.0,12317.0,0.0,1.0,11712.0,0.0,11713.0,7431,3075,10506.0,471238.7,3702,8538,12240.0,1200750.1,22746.0,0.0,133.0,11000.0,0.0,11133.0,0.0,129.0,11484.0,0.0,11613.0,6766,1851,8617,272646,3101,8031,11132,1182940,19749.0,0,0.0,9867.0,0.0,9867,0,0.0,9882.0,0.0,9882,5933.0,2188.0,8121.0,312206.98,3300.0,7096.0,10396.0,1012532.32,18517.0,0.0,0.0,9233.0,0.0,9233.0,0.0,0.0,9284.0,0.0,9284.0,3724.0,1576.0,5300.0,212403.57,2208.0,4501.0,6709.0,608341.9299999999,12009.0,0.0,58.0,5874.0,0.0,5932.0,0.0,29.0,6048.0,0.0,6077.0,2239.0,5376.0,7615.0,709485.59,5001.0,1761.0,6762.0,233572.51,14377.0,0.0,23.0,7217.0,0.0,7240.0,0.0,42.0,7095.0,0.0,7137.0,4008.0,6341.0,10349.0,792868.1499999999,5985.0,3531.0,9516.0,443535.25,19865.0,0.0,167.0,9826.0,0.0,9993.0,0.0,198.0,9674.0,0.0,9872.0
동해,29591.0,57775.0,87366.0,1996644.0,63678.0,41305.0,104983.0,6096618.0,192349.0,0.0,998.0,92271.0,0.0,93269.0,0.0,486.0,98594.0,0.0,99080.0,27225,53672,80897.0,6051586.6,55692,40881,96573.0,4512860.1,177470.0,0.0,678.0,82239.0,0.0,82917.0,0.0,1222.0,93331.0,0.0,94553.0,27751,44040,71791,4495524,41738,34163,75901,3170323,147692.0,0,1386.0,68103.0,0.0,69489,0,273.0,77930.0,0.0,78203,31642.0,41827.0,73469.0,4102122.38,42578.0,38241.0,80819.0,3754115.42,154288.0,0.0,273.0,73947.0,0.0,74220.0,0.0,591.0,79477.0,0.0,80068.0,49199.0,104736.0,153935.0,19396716.37,101193.0,50961.0,152154.0,4683568.03,306089.0,66822.0,1093.0,82477.0,0.0,150392.0,67808.0,570.0,87319.0,0.0,155697.0,37792.0,170927.0,208719.0,30875294.4,165217.0,37849.0,203066.0,3374231.0,411785.0,105702.0,295.0,97012.0,0.0,203009.0,107862.0,461.0,100453.0,0.0,208776.0,64733.0,234434.0,299167.0,42757791.79,226202.0,65552.0,291754.0,5930896.71,590921.0,147947.0,1983.0,141005.0,0.0,290935.0,149933.0,2959.0,147094.0,0.0,299986.0
득량,3635.0,5846.0,9481.0,1187765.0,6540.0,3111.0,9651.0,179310.0,19132.0,0.0,466.0,9709.0,0.0,10175.0,0.0,586.0,8371.0,0.0,8957.0,3750,4646,8396.0,772131.7999999999,5932,2960,8892.0,395986.1,17288.0,0.0,1067.0,8615.0,0.0,9682.0,0.0,304.0,7302.0,0.0,7606.0,3080,3565,6645,601021,4561,2248,6809,327923,13454.0,0,655.0,6986.0,0.0,7641,0,250.0,5563.0,0.0,5813,2806.0,3935.0,6741.0,524191.68,4230.0,2317.0,6547.0,317701.32,13288.0,0.0,430.0,6606.0,0.0,7036.0,0.0,638.0,5614.0,0.0,6252.0,2068.0,2070.0,4138.0,273954.44,2552.0,1571.0,4123.0,209609.36,8261.0,0.0,58.0,4562.0,0.0,4620.0,0.0,71.0,3570.0,0.0,3641.0,1966.0,1432.0,3398.0,140580.71000000002,1677.0,1813.0,3490.0,177811.09000000003,6888.0,0.0,10.0,3633.0,0.0,3643.0,0.0,2.0,3243.0,0.0,3245.0,2616.0,1338.0,3954.0,92959.08,1460.0,2303.0,3763.0,154205.92,7717.0,0.0,70.0,4006.0,0.0,4076.0,0.0,78.0,3563.0,0.0,3641.0
마산,51829.0,458074.0,509903.0,69772893.0,474932.0,52667.0,527599.0,8944508.0,1037502.0,358035.0,19142.0,149584.0,0.0,526761.0,338428.0,14930.0,157383.0,0.0,510741.0,53750,487658,541408.0,132562365.7,505340,58226,563566.0,6835576.800000001,1104974.0,393086.0,31869.0,134135.0,0.0,559090.0,377794.0,27069.0,141021.0,0.0,545884.0,56538,492969,549507,135614592,513955,61880,575835,7052686,1125342.0,408956,30905.0,130632.0,0.0,570493,390867,27472.0,136510.0,0.0,554849,60089.0,511600.0,571689.0,138536499.54,531940.0,66929.0,598869.0,7739386.460000001,1170558.0,419367.0,31749.0,140913.0,0.0,592029.0,404816.0,27446.0,146267.0,0.0,578529.0,38684.0,325794.0,364478.0,84891188.25,327486.0,42828.0,370314.0,4702006.35,734792.0,264677.0,17121.0,84372.0,0.0,366170.0,260684.0,17212.0,90726.0,0.0,368622.0,41727.0,361960.0,403687.0,91815298.2,361663.0,44406.0,406069.0,5074659.199999999,809756.0,295018.0,20183.0,88189.0,0.0,403390.0,294583.0,16598.0,95185.0,0.0,406366.0,60907.0,473373.0,534280.0,122238466.52,477710.0,63319.0,541029.0,7930351.08,1075309.0,403780.0,29664.0,105173.0,0.0,538617.0,402371.0,24659.0,109662.0,0.0,536692.0
매곡,1054.0,5202.0,6256.0,352175.0,5577.0,1267.0,6844.0,193091.0,13100.0,0.0,0.0,6631.0,0.0,6631.0,0.0,0.0,6469.0,0.0,6469.0,903,5265,6168.0,354628.3,6203,1127,7330.0,75910.0,13498.0,0.0,0.0,7106.0,0.0,7106.0,0.0,0.0,6392.0,0.0,6392.0,618,4569,5187,308676,5437,739,6176,49926,11363.0,0,0.0,6055.0,0.0,6055,0,0.0,5308.0,0.0,5308,576.0,4406.0,4982.0,311539.13,5468.0,804.0,6272.0,56849.17,11254.0,0.0,0.0,6044.0,0.0,6044.0,0.0,0.0,5210.0,0.0,5210.0,366.0,3087.0,3453.0,231668.51,4055.0,458.0,4513.0,34371.29,7966.0,0.0,0.0,4421.0,0.0,4421.0,0.0,0.0,3545.0,0.0,3545.0,514.0,3047.0,3561.0,197572.64,3481.0,594.0,4075.0,38515.96,7636.0,0.0,0.0,3995.0,0.0,3995.0,0.0,0.0,3641.0,0.0,3641.0,480.0,3681.0,4161.0,229401.61,3992.0,500.0,4492.0,30979.39,8653.0,0.0,293.0,4179.0,0.0,4472.0,0.0,207.0,3974.0,0.0,4181.0
명봉,1104.0,343.0,1447.0,75494.0,351.0,1002.0,1353.0,39880.0,2800.0,0.0,0.0,1455.0,0.0,1455.0,0.0,0.0,1345.0,0.0,1345.0,758,612,1370.0,56559.8,695,719,1414.0,66448.5,2784.0,0.0,0.0,1453.0,0.0,1453.0,0.0,0.0,1331.0,0.0,1331.0,796,711,1507,72396,759,594,1353,60483,2860.0,0,0.0,1555.0,0.0,1555,0,0.0,1305.0,0.0,1305,749.0,691.0,1440.0,71430.4,687.0,589.0,1276.0,60886.4,2716.0,0.0,0.0,1436.0,0.0,1436.0,0.0,0.0,1280.0,0.0,1280.0,412.0,558.0,970.0,39908.16,535.0,482.0,1017.0,34472.64,1987.0,0.0,0.0,947.0,0.0,947.0,0.0,0.0,1040.0,0.0,1040.0,443.0,487.0,930.0,33840.392584514724,503.0,430.0,933.0,29879.60741548528,1863.0,0.0,1.0,945.0,0.0,946.0,0.0,0.0,917.0,0.0,917.0,788.0,573.0,1361.0,26844.73,537.0,782.0,1319.0,35589.57,2680.0,0.0,17.0,1308.0,0.0,1325.0,0.0,4.0,1351.0,0.0,1355.0
몽탄,1440.0,6322.0,7762.0,1474923.0,6621.0,1671.0,8292.0,131341.0,16054.0,0.0,0.0,8061.0,0.0,8061.0,0.0,0.0,7993.0,0.0,7993.0,1185,6052,7237.0,694605.4,6336,1464,7800.0,168027.5,15037.0,0.0,0.0,7521.0,0.0,7521.0,0.0,0.0,7516.0,0.0,7516.0,1236,4861,6097,563093,5412,1440,6852,166808,12949.0,0,0.0,6648.0,0.0,6648,0,0.0,6301.0,0.0,6301,1032.0,5249.0,6281.0,608704.79,5953.0,1224.0,7177.0,141942.21,13458.0,0.0,0.0,6985.0,0.0,6985.0,0.0,0.0,6473.0,0.0,6473.0,887.0,3903.0,4790.0,386548.22,4447.0,908.0,5355.0,89927.18,10145.0,0.0,0.0,5334.0,0.0,5334.0,0.0,0.0,4811.0,0.0,4811.0,577.0,3930.0,4507.0,357625.59,3753.0,527.0,4280.0,47956.41,8787.0,0.0,0.0,4330.0,0.0,4330.0,0.0,0.0,4457.0,0.0,4457.0,516.0,3794.0,4310.0,382390.43,3671.0,630.0,4301.0,63496.57,8611.0,0.0,0.0,4187.0,0.0,4187.0,0.0,0.0,4424.0,0.0,4424.0
무안,1334.0,6459.0,7793.0,1482341.0,4940.0,1883.0,6823.0,155159.0,14616.0,0.0,0.0,6274.0,0.0,6274.0,0.0,0.0,8342.0,0.0,8342.0,905,5768,6673.0,688026.0,4314,623,4937.0,74313.5,11610.0,0.0,0.0,5219.0,0.0,5219.0,0.0,0.0,6391.0,0.0,6391.0,1018,5315,6333,624867,4222,812,5034,95464,11367.0,0,0.0,5240.0,0.0,5240,0,0.0,6127.0,0.0,6127,1060.0,5157.0,6217.0,573086.42,4249.0,1092.0,5341.0,126044.38,11558.0,0.0,0.0,5309.0,0.0,5309.0,0.0,192.0,6057.0,0.0,6249.0,301.0,3146.0,3447.0,343964.54,2347.0,317.0,2664.0,34658.86,6111.0,0.0,0.0,2648.0,0.0,2648.0,0.0,0.0,3463.0,0.0,3463.0,385.0,3652.0,4037.0,379309.2,2551.0,369.0,2920.0,38325.6,6957.0,0.0,0.0,2936.0,0.0,2936.0,0.0,0.0,4021.0,0.0,4021.0,263.0,4255.0,4518.0,466068.02,3229.0,324.0,3553.0,35489.08,8071.0,0.0,0.0,3492.0,0.0,3492.0,0.0,0.0,4579.0,0.0,4579.0
묵호,21851.0,37051.0,58902.0,1024119.0,46749.0,26810.0,73559.0,4118016.0,132461.0,0.0,12.0,68588.0,0.0,68600.0,0.0,12.0,63849.0,0.0,63861.0,22538,35644,58182.0,4874104.9,41746,26036,67782.0,3549121.5,125964.0,0.0,50.0,64234.0,0.0,64284.0,0.0,54.0,61626.0,0.0,61680.0,22144,28491,50635,3705265,32835,21368,54203,2778916,104838.0,0,0.0,54979.0,0.0,54979,0,0.0,49859.0,0.0,49859,31008.0,31389.0,62397.0,3701698.83,36784.0,30770.0,67554.0,3628700.27,129951.0,0.0,0.0,67792.0,0.0,67792.0,0.0,0.0,62159.0,0.0,62159.0,21851.0,37767.0,59618.0,8790660.809999999,43483.0,19922.0,63405.0,1221158.39,123023.0,36722.0,327.0,28285.0,0.0,65334.0,32000.0,266.0,25423.0,0.0,57689.0,25187.0,53785.0,78972.0,12975577.9,57912.0,20198.0,78110.0,891494.6000000001,157082.0,56318.0,162.0,26619.0,0.0,83099.0,51941.0,187.0,21855.0,0.0,73983.0,43171.0,79365.0,122536.0,18347311.38,82710.0,27310.0,110020.0,1450563.12,232556.0,80072.0,797.0,45012.0,0.0,125881.0,76137.0,1222.0,29316.0,0.0,106675.0
물금,78224.0,179286.0,257510.0,43243783.0,185446.0,73169.0,258615.0,4441358.0,516125.0,0.0,24117.0,239553.0,0.0,263670.0,0.0,23258.0,229197.0,0.0,252455.0,131217,220326,351543.0,19063171.3,233975,123063,357038.0,10347027.1,708581.0,0.0,42703.0,322489.0,0.0,365192.0,0.0,39326.0,304063.0,0.0,343389.0,176997,251272,428269,20482055,264414,165382,429796,13161392,858065.0,0,53666.0,387745.0,0.0,441411,0,49159.0,367495.0,0.0,416654,183714.0,258562.0,442276.0,21507478.95,277007.0,170086.0,447093.0,13738462.95,889369.0,0.0,60194.0,400527.0,0.0,460721.0,0.0,58282.0,370366.0,0.0,428648.0,130088.0,165395.0,295483.0,12410044.61,171779.0,122117.0,293896.0,8684148.19,589379.0,0.0,35034.0,266833.0,0.0,301867.0,0.0,33026.0,254486.0,0.0,287512.0,135634.0,178461.0,314095.0,13074253.64,182657.0,124623.0,307280.0,8662098.46,621375.0,0.0,36261.0,282030.0,0.0,318291.0,0.0,34509.0,268575.0,0.0,303084.0,175787.0,230718.0,406505.0,17653099.240000002,223647.0,145359.0,369006.0,10180835.66,775511.0,0.0,53967.0,345467.0,0.0,399434.0,0.0,45248.0,330829.0,0.0,376077.0
밀양,753506.0,549756.0,1303262.0,132396992.0,536597.0,782271.0,1318868.0,56910840.0,2622130.0,253758.0,120439.0,915906.0,0.0,1290103.0,282325.0,108882.0,940820.0,0.0,1332027.0,704028,541626,1245654.0,68142509.1,538286,725184,1263470.0,54673020.30000001,2509124.0,256434.0,144609.0,841271.0,0.0,1242314.0,263866.0,142044.0,860900.0,0.0,1266810.0,686815,544913,1231728,70585796,546154,708687,1254841,53367020,2486569.0,270477,141603.0,820889.0,0.0,1232969,273212,141269.0,839119.0,0.0,1253600,658544.0,533166.0,1191710.0,69217558.82,547607.0,700767.0,1248374.0,53491246.58,2440084.0,273968.0,162769.0,769414.0,0.0,1206151.0,275883.0,160383.0,797667.0,0.0,1233933.0,457945.0,316497.0,774442.0,42076370.1,319181.0,475266.0,794447.0,34346984.3,1568889.0,175238.0,94156.0,507732.0,0.0,777126.0,172197.0,99458.0,520108.0,0.0,791763.0,477147.0,346636.0,823783.0,45338159.68,345398.0,488725.0,834123.0,35340350.42,1657906.0,189297.0,110232.0,523016.0,0.0,822545.0,191355.0,123555.0,520451.0,0.0,835361.0,574806.0,463196.0,1038002.0,59752227.89,430656.0,557779.0,988435.0,42358586.20999999,2026437.0,253830.0,141683.0,609949.0,0.0,1005462.0,259625.0,133668.0,627682.0,0.0,1020975.0
