,h17_merkey,pid,inhouse_num,relation,sex,birth,edu,edu_detail,disable_type,disable_degree,marriage,religion,live_together,industry,job,inc_regular,inc_temp,inc_owner,age,sex_factor,marriage2,religion_factor,inc,inc_log,h17_reg5,h17_reg7,region5,region7
8755,62110101.0,621101.0,1.0,10.0,1.0,1936.0,5.0,5.0,0.0,0.0,4.0,0,1.0,,,,,,87,male,2.0,no,,,2.0,2.0,광역시,"수도권(경기, 인천)"
8756,62120101.0,621201.0,1.0,10.0,1.0,1947.0,4.0,5.0,3.0,2.0,1.0,1,1.0,,,,,,76,male,1.0,yes,,,4.0,4.0,군,대구/경북
8757,62120101.0,621202.0,2.0,20.0,2.0,1950.0,3.0,5.0,0.0,0.0,1.0,1,1.0,1.0,611.0,,84.0,,73,female,1.0,yes,84.0,4.430816798843313,4.0,4.0,군,대구/경북
8758,62130101.0,621301.0,1.0,10.0,1.0,1936.0,3.0,5.0,0.0,0.0,2.0,1,1.0,,,,,,87,male,2.0,yes,,,4.0,4.0,군,대구/경북
8759,62140101.0,621402.0,1.0,10.0,2.0,1940.0,2.0,0.0,0.0,0.0,2.0,1,1.0,,,,,,83,female,2.0,yes,,,4.0,4.0,군,대구/경북
8760,62180101.0,621801.0,1.0,10.0,2.0,1943.0,3.0,5.0,0.0,0.0,2.0,1,1.0,1.0,611.0,,248.0,,80,female,2.0,yes,248.0,5.5134287461649825,4.0,4.0,군,대구/경북
8761,62190101.0,621901.0,1.0,10.0,2.0,1939.0,2.0,0.0,0.0,0.0,2.0,1,1.0,,,,,,84,female,2.0,yes,,,4.0,4.0,군,대구/경북
8762,62240101.0,622401.0,1.0,10.0,2.0,1937.0,3.0,3.0,0.0,0.0,2.0,1,1.0,1.0,611.0,,672.0,,86,female,2.0,yes,672.0,6.51025834052315,4.0,4.0,군,대구/경북
8763,62250101.0,622501.0,1.0,10.0,2.0,1939.0,2.0,0.0,0.0,0.0,2.0,1,1.0,,,,,,84,female,2.0,yes,,,4.0,4.0,군,대구/경북
8764,62290101.0,622901.0,1.0,10.0,1.0,1957.0,3.0,5.0,0.0,0.0,5.0,1,1.0,,,,,,66,male,0.0,yes,,,4.0,4.0,군,대구/경북
8765,62300101.0,623001.0,1.0,10.0,1.0,1943.0,5.0,5.0,0.0,0.0,3.0,0,1.0,,,,,,80,male,2.0,no,,,2.0,4.0,광역시,대구/경북
8766,62320101.0,623201.0,1.0,10.0,1.0,1931.0,2.0,0.0,0.0,0.0,1.0,0,1.0,1.0,611.0,,,,92,male,1.0,no,,,4.0,4.0,군,대구/경북
8767,62320101.0,623202.0,2.0,20.0,2.0,1931.0,3.0,3.0,0.0,0.0,1.0,0,1.0,,,,,,92,female,1.0,no,,,4.0,4.0,군,대구/경북
8768,62340101.0,623408.0,1.0,10.0,1.0,1957.0,4.0,5.0,0.0,0.0,1.0,0,1.0,1.0,611.0,,,,66,male,1.0,no,,,4.0,4.0,군,대구/경북
8769,62340101.0,623409.0,2.0,20.0,2.0,1959.0,4.0,5.0,0.0,0.0,1.0,0,1.0,87.0,421.0,,690.0,,64,female,1.0,no,690.0,6.536691597591305,4.0,4.0,군,대구/경북
8770,62350101.0,623501.0,1.0,10.0,1.0,1929.0,3.0,5.0,0.0,0.0,1.0,0,1.0,,,,,,94,male,1.0,no,,,4.0,4.0,군,대구/경북
8771,62350101.0,623502.0,2.0,20.0,2.0,1932.0,3.0,5.0,0.0,0.0,1.0,0,11.0,,,,,,91,female,1.0,no,,,4.0,4.0,군,대구/경북
8772,62360101.0,623601.0,1.0,10.0,2.0,1931.0,4.0,3.0,0.0,0.0,2.0,0,1.0,,,,,,92,female,2.0,no,,,4.0,4.0,군,대구/경북
8773,62420101.0,624201.0,1.0,10.0,2.0,1936.0,3.0,3.0,2.0,2.0,2.0,1,1.0,,,,,,87,female,2.0,yes,,,4.0,4.0,군,대구/경북
8774,62440101.0,624401.0,1.0,10.0,2.0,1944.0,2.0,0.0,0.0,0.0,2.0,1,1.0,25.0,930.0,,950.0,,79,female,2.0,yes,950.0,6.856461984594587,4.0,4.0,군,대구/경북
8775,62450101.0,624501.0,1.0,10.0,2.0,1941.0,3.0,5.0,0.0,0.0,2.0,1,1.0,,,,,,82,female,2.0,yes,,,4.0,4.0,군,대구/경북
8776,62480101.0,624802.0,1.0,10.0,2.0,1947.0,4.0,3.0,0.0,0.0,2.0,1,1.0,84.0,941.0,,270.0,,76,female,2.0,yes,270.0,5.598421958998375,4.0,4.0,군,대구/경북
8777,62500101.0,625002.0,1.0,10.0,2.0,1948.0,3.0,5.0,0.0,0.0,2.0,1,1.0,75.0,421.0,,672.0,,75,female,2.0,yes,672.0,6.51025834052315,4.0,4.0,군,대구/경북
8778,62520101.0,625201.0,1.0,10.0,2.0,1937.0,2.0,0.0,0.0,0.0,2.0,1,1.0,,,,,,86,female,2.0,yes,,,4.0,4.0,군,대구/경북
8779,62530101.0,625301.0,1.0,10.0,2.0,1936.0,4.0,3.0,3.0,1.0,2.0,0,1.0,,,,,,87,female,2.0,no,,,4.0,4.0,군,대구/경북
8780,62540101.0,625401.0,1.0,10.0,2.0,1962.0,6.0,3.0,0.0,0.0,3.0,1,1.0,87.0,421.0,,2772.0,,61,female,2.0,yes,2772.0,7.927324360309794,4.0,4.0,군,대구/경북
8781,62540101.0,625402.0,2.0,11.0,2.0,1998.0,7.0,2.0,0.0,0.0,5.0,0,1.0,56.0,442.0,2314.0,,,25,female,0.0,no,2314.0,7.746732907753622,4.0,4.0,군,대구/경북
8782,62560101.0,625603.0,1.0,10.0,1.0,1953.0,4.0,3.0,0.0,0.0,1.0,0,1.0,56.0,441.0,,,400.0,70,male,1.0,no,400.0,5.991464547107982,4.0,4.0,군,대구/경북
8783,62560101.0,625604.0,2.0,20.0,2.0,1958.0,4.0,5.0,0.0,0.0,1.0,1,1.0,97.0,951.0,,1346.0,,65,female,1.0,yes,1346.0,7.204892510204673,4.0,4.0,군,대구/경북
8784,62570101.0,625701.0,1.0,10.0,1.0,1947.0,5.0,5.0,9.0,1.0,1.0,0,1.0,,,,,,76,male,1.0,no,,,4.0,4.0,군,대구/경북
8785,62570101.0,625702.0,2.0,20.0,2.0,1953.0,5.0,3.0,0.0,0.0,1.0,1,1.0,87.0,421.0,,1596.0,,70,female,1.0,yes,1596.0,7.3752557780097545,4.0,4.0,군,대구/경북
8786,62580101.0,625801.0,1.0,10.0,1.0,1948.0,5.0,5.0,0.0,0.0,1.0,1,1.0,1.0,611.0,,,,75,male,1.0,yes,,,4.0,4.0,군,대구/경북
8787,62580101.0,625802.0,2.0,20.0,2.0,1945.0,3.0,5.0,9.0,1.0,1.0,1,1.0,,,,,,78,female,1.0,yes,,,4.0,4.0,군,대구/경북
8788,62610101.0,626101.0,1.0,10.0,2.0,1938.0,2.0,0.0,4.0,2.0,2.0,0,1.0,84.0,941.0,,586.0,,85,female,2.0,no,586.0,6.373319789577012,4.0,4.0,군,대구/경북
8789,62640101.0,626401.0,1.0,10.0,2.0,1943.0,3.0,3.0,0.0,0.0,2.0,0,1.0,,,,420.0,,80,female,2.0,no,420.0,6.040254711277414,4.0,4.0,군,대구/경북
8790,62660101.0,626601.0,1.0,10.0,1.0,1946.0,3.0,5.0,0.0,0.0,1.0,1,1.0,,,,,,77,male,1.0,yes,,,4.0,4.0,군,대구/경북
8791,62660101.0,626602.0,2.0,20.0,2.0,1952.0,3.0,5.0,0.0,0.0,1.0,1,1.0,94.0,941.0,,297.0,,71,female,1.0,yes,297.0,5.6937321388027,4.0,4.0,군,대구/경북
8792,62670101.0,626701.0,1.0,10.0,1.0,1953.0,3.0,5.0,1.0,1.0,1.0,1,1.0,1.0,611.0,,,,70,male,1.0,yes,,,4.0,4.0,군,대구/경북
8793,62670101.0,626702.0,2.0,20.0,2.0,1959.0,3.0,5.0,0.0,0.0,1.0,1,1.0,1.0,611.0,,,,64,female,1.0,yes,,,4.0,4.0,군,대구/경북
8794,62680101.0,626802.0,1.0,10.0,2.0,1955.0,3.0,5.0,0.0,0.0,2.0,0,1.0,,,,30.0,,68,female,2.0,no,30.0,3.4011973816621555,4.0,4.0,군,대구/경북
8795,62680901.0,626851.0,1.0,10.0,1.0,1977.0,5.0,5.0,0.0,0.0,1.0,0,1.0,95.0,941.0,,2640.0,,46,male,1.0,no,2640.0,7.878534196140362,4.0,4.0,군,대구/경북
8796,62680901.0,626803.0,2.0,20.0,2.0,1981.0,5.0,5.0,0.0,0.0,1.0,0,1.0,,,,30.0,,42,female,1.0,no,30.0,3.4011973816621555,4.0,4.0,군,대구/경북
8797,62680901.0,626852.0,3.0,11.0,2.0,2013.0,3.0,1.0,0.0,0.0,0.0,0,1.0,,,,,,10,female,,no,,,4.0,4.0,군,대구/경북
8798,62680901.0,626853.0,4.0,12.0,1.0,2015.0,1.0,0.0,0.0,0.0,0.0,0,1.0,,,,,,8,male,,no,,,4.0,4.0,군,대구/경북
8799,62690101.0,626902.0,1.0,10.0,2.0,1945.0,3.0,5.0,0.0,0.0,2.0,1,1.0,,,,,,78,female,2.0,yes,,,4.0,4.0,군,대구/경북
8800,62700101.0,627001.0,1.0,10.0,1.0,1940.0,4.0,5.0,0.0,0.0,3.0,0,1.0,1.0,611.0,,,,83,male,2.0,no,,,4.0,4.0,군,대구/경북
8801,62700901.0,627002.0,1.0,10.0,2.0,1947.0,3.0,5.0,1.0,2.0,3.0,1,1.0,94.0,941.0,,297.0,,76,female,2.0,yes,297.0,5.6937321388027,2.0,4.0,광역시,대구/경북
8802,62710101.0,627101.0,1.0,10.0,1.0,1942.0,3.0,5.0,0.0,0.0,5.0,0,1.0,13.0,942.0,1390.0,,,81,male,0.0,no,1390.0,7.237059026124737,4.0,4.0,군,대구/경북
8803,62720101.0,627202.0,1.0,10.0,2.0,1936.0,2.0,0.0,0.0,0.0,2.0,0,1.0,,,,,,87,female,2.0,no,,,4.0,4.0,군,대구/경북
8804,62720101.0,627203.0,2.0,11.0,1.0,1959.0,3.0,5.0,0.0,0.0,5.0,0,1.0,,,,900.0,,64,male,0.0,no,900.0,6.802394763324311,4.0,4.0,군,대구/경북
8805,62730101.0,627302.0,1.0,10.0,2.0,1942.0,3.0,5.0,0.0,0.0,2.0,1,1.0,87.0,941.0,,297.0,,81,female,2.0,yes,297.0,5.6937321388027,4.0,4.0,군,대구/경북
8806,62750101.0,627502.0,1.0,10.0,2.0,1942.0,3.0,5.0,0.0,0.0,2.0,1,1.0,,,,,,81,female,2.0,yes,,,4.0,4.0,군,대구/경북
8807,62760101.0,627602.0,1.0,10.0,2.0,1937.0,3.0,3.0,0.0,0.0,2.0,1,1.0,,,,,,86,female,2.0,yes,,,4.0,4.0,군,대구/경북
8808,62800101.0,628001.0,1.0,10.0,1.0,1927.0,3.0,5.0,4.0,2.0,3.0,0,1.0,,,,,,96,male,2.0,no,,,4.0,4.0,군,대구/경북
8809,62810101.0,628101.0,1.0,10.0,2.0,1936.0,3.0,5.0,0.0,0.0,2.0,0,1.0,,,,,,87,female,2.0,no,,,4.0,4.0,군,대구/경북
8810,62850101.0,628502.0,1.0,10.0,2.0,1957.0,3.0,5.0,0.0,0.0,2.0,1,1.0,1.0,611.0,,,,66,female,2.0,yes,,,4.0,4.0,군,대구/경북
8811,62850101.0,628503.0,2.0,11.0,1.0,1988.0,7.0,5.0,0.0,0.0,5.0,1,1.0,,,,,,35,male,0.0,yes,,,4.0,4.0,군,대구/경북
8812,62850101.0,628504.0,3.0,12.0,1.0,1997.0,7.0,1.0,0.0,0.0,5.0,1,4.0,,,,,,26,male,0.0,yes,,,4.0,4.0,군,대구/경북
8813,62860101.0,628602.0,1.0,10.0,2.0,1943.0,3.0,5.0,0.0,0.0,2.0,0,1.0,,,,500.0,,80,female,2.0,no,500.0,6.214608098422191,4.0,4.0,군,대구/경북
8814,62860301.0,628603.0,1.0,10.0,1.0,1974.0,6.0,5.0,0.0,0.0,1.0,0,1.0,25.0,741.0,,,14948.0,49,male,1.0,no,,,2.0,4.0,광역시,대구/경북
8815,62860301.0,628651.0,2.0,20.0,2.0,1980.0,6.0,5.0,0.0,0.0,1.0,1,1.0,,,,,,43,female,1.0,yes,,,2.0,4.0,광역시,대구/경북
8816,62860301.0,628652.0,3.0,11.0,1.0,2008.0,4.0,1.0,0.0,0.0,0.0,0,1.0,,,,,,15,male,,no,,,2.0,4.0,광역시,대구/경북
8817,62870101.0,628701.0,1.0,10.0,1.0,1968.0,5.0,5.0,0.0,0.0,5.0,1,1.0,41.0,875.0,,424.0,2100.0,55,male,0.0,yes,2524.0,7.8336002236611035,4.0,4.0,군,대구/경북
8818,62870101.0,628702.0,2.0,2.0,2.0,1926.0,2.0,0.0,0.0,0.0,2.0,0,1.0,,,,,,97,female,2.0,no,,,4.0,4.0,군,대구/경북
8819,62880101.0,628801.0,1.0,10.0,1.0,1962.0,3.0,5.0,0.0,0.0,3.0,0,1.0,1.0,611.0,,1260.0,,61,male,2.0,no,1260.0,7.138866999945524,4.0,4.0,군,대구/경북
8820,62890101.0,628902.0,1.0,10.0,2.0,1941.0,3.0,3.0,0.0,0.0,2.0,1,1.0,,,,,,82,female,2.0,yes,,,2.0,4.0,광역시,대구/경북
8821,62890801.0,628903.0,1.0,10.0,1.0,1976.0,6.0,5.0,0.0,0.0,1.0,1,1.0,23.0,510.0,4716.0,,,47,male,1.0,yes,4716.0,8.458716261657262,2.0,4.0,광역시,대구/경북
8822,62890801.0,628951.0,2.0,20.0,2.0,1987.0,6.0,5.0,0.0,0.0,1.0,1,1.0,86.0,312.0,3316.0,,,36,female,1.0,yes,3316.0,8.106514516255185,2.0,4.0,광역시,대구/경북
8823,62890801.0,628952.0,3.0,11.0,1.0,2012.0,3.0,1.0,0.0,0.0,0.0,0,1.0,,,,,,11,male,,no,,,2.0,4.0,광역시,대구/경북
8824,62900101.0,629001.0,1.0,10.0,1.0,1959.0,8.0,5.0,0.0,0.0,1.0,1,1.0,94.0,248.0,,,3535.0,64,male,1.0,yes,3535.0,8.170468578330674,4.0,4.0,군,대구/경북
8825,62900101.0,629002.0,2.0,20.0,2.0,1966.0,5.0,5.0,0.0,0.0,1.0,1,1.0,,,,,,57,female,1.0,yes,,,4.0,4.0,군,대구/경북
8826,62901201.0,629003.0,1.0,10.0,1.0,1989.0,8.0,5.0,0.0,0.0,1.0,1,1.0,94.0,248.0,3090.0,,,34,male,1.0,yes,3090.0,8.035926369891792,3.0,2.0,시,"수도권(경기, 인천)"
8827,62910101.0,629101.0,1.0,10.0,2.0,1947.0,3.0,5.0,4.0,2.0,2.0,1,1.0,,,,,,76,female,2.0,yes,,,4.0,4.0,군,대구/경북
8828,62910101.0,629105.0,2.0,14.0,1.0,1977.0,5.0,5.0,0.0,0.0,1.0,0,2.0,41.0,782.0,3334.0,,,46,male,1.0,no,3334.0,8.111928063310739,4.0,4.0,군,대구/경북
8829,62910101.0,629106.0,3.0,24.0,2.0,1973.0,5.0,5.0,0.0,0.0,1.0,1,1.0,84.0,941.0,,1159.0,,50,female,1.0,yes,1159.0,7.055312843339752,4.0,4.0,군,대구/경북
8830,62910101.0,629107.0,4.0,141.0,1.0,2006.0,4.0,1.0,0.0,0.0,0.0,1,1.0,,,,,,17,male,,yes,,,4.0,4.0,군,대구/경북
8831,62920101.0,629202.0,1.0,10.0,2.0,1952.0,3.0,5.0,0.0,0.0,1.0,1,1.0,,,,,,71,female,1.0,yes,,,4.0,4.0,군,대구/경북
8832,62920101.0,629201.0,2.0,20.0,1.0,1948.0,3.0,3.0,4.0,2.0,1.0,1,1.0,,,,,,75,male,1.0,yes,,,4.0,4.0,군,대구/경북
8833,62930101.0,629301.0,1.0,10.0,1.0,1941.0,4.0,3.0,1.0,2.0,1.0,1,1.0,1.0,611.0,,,,82,male,1.0,yes,,,4.0,4.0,군,대구/경북
8834,62930101.0,629302.0,2.0,20.0,2.0,1946.0,3.0,5.0,0.0,0.0,1.0,1,1.0,94.0,941.0,,251.0,,77,female,1.0,yes,251.0,5.5254529391317835,4.0,4.0,군,대구/경북
8835,62940101.0,629402.0,1.0,10.0,2.0,1946.0,3.0,3.0,9.0,1.0,2.0,1,1.0,,,,,,77,female,2.0,yes,,,4.0,4.0,군,대구/경북
8836,62940401.0,629403.0,1.0,10.0,1.0,1975.0,5.0,5.0,0.0,0.0,1.0,1,1.0,49.0,873.0,,,5663.0,48,male,1.0,yes,5663.0,8.641709066113805,2.0,4.0,광역시,대구/경북
8837,62940401.0,629451.0,2.0,20.0,2.0,1983.0,5.0,5.0,0.0,0.0,1.0,1,1.0,86.0,441.0,2820.0,,,40,female,1.0,yes,2820.0,7.944492163932159,2.0,4.0,광역시,대구/경북
8838,62940401.0,629452.0,3.0,11.0,1.0,2008.0,4.0,1.0,0.0,0.0,0.0,0,1.0,,,,,,15,male,,no,,,2.0,4.0,광역시,대구/경북
8839,62940401.0,629453.0,4.0,12.0,2.0,2017.0,1.0,0.0,0.0,0.0,0.0,0,1.0,,,,,,6,female,,no,,,2.0,4.0,광역시,대구/경북
8840,62950101.0,629501.0,1.0,10.0,1.0,1946.0,3.0,5.0,0.0,0.0,1.0,1,1.0,1.0,611.0,,,,77,male,1.0,yes,,,4.0,4.0,군,대구/경북
8841,62950101.0,629502.0,2.0,20.0,2.0,1949.0,3.0,5.0,0.0,0.0,1.0,1,1.0,1.0,611.0,,,,74,female,1.0,yes,,,4.0,4.0,군,대구/경북
8842,62970101.0,629701.0,1.0,10.0,1.0,1958.0,3.0,3.0,0.0,0.0,1.0,1,1.0,1.0,611.0,,,,65,male,1.0,yes,,,4.0,4.0,군,대구/경북
8843,62970101.0,629703.0,2.0,20.0,2.0,1961.0,2.0,0.0,0.0,0.0,1.0,1,1.0,1.0,611.0,,,,62,female,1.0,yes,,,4.0,4.0,군,대구/경북
8844,62980101.0,629801.0,1.0,10.0,2.0,1942.0,7.0,5.0,0.0,0.0,3.0,1,1.0,,,,,,81,female,2.0,yes,,,2.0,4.0,광역시,대구/경북
8845,62980101.0,629802.0,2.0,997.0,2.0,1990.0,7.0,5.0,0.0,0.0,5.0,1,1.0,,,,,,33,female,0.0,yes,,,2.0,4.0,광역시,대구/경북
8846,62990101.0,629901.0,1.0,10.0,1.0,1931.0,2.0,0.0,0.0,0.0,1.0,0,1.0,,,,,,92,male,1.0,no,,,4.0,4.0,군,대구/경북
8847,62990101.0,629902.0,2.0,20.0,2.0,1940.0,2.0,0.0,0.0,0.0,1.0,0,1.0,,,,,,83,female,1.0,no,,,4.0,4.0,군,대구/경북
8848,63010101.0,630101.0,1.0,10.0,2.0,1942.0,4.0,5.0,0.0,0.0,2.0,1,1.0,,,,,,81,female,2.0,yes,,,4.0,4.0,군,대구/경북
8849,63030101.0,630301.0,1.0,10.0,2.0,1941.0,3.0,3.0,0.0,0.0,2.0,1,1.0,,,,,,82,female,2.0,yes,,,4.0,4.0,군,대구/경북
8850,63070101.0,630702.0,1.0,10.0,2.0,1937.0,2.0,0.0,0.0,0.0,2.0,1,1.0,,,,,,86,female,2.0,yes,,,4.0,4.0,군,대구/경북
8851,63080101.0,630803.0,1.0,10.0,2.0,1964.0,5.0,5.0,0.0,0.0,3.0,0,1.0,87.0,421.0,,2304.0,,59,female,2.0,no,2304.0,7.742402021815782,4.0,4.0,군,대구/경북
8852,63090101.0,630901.0,1.0,10.0,2.0,1932.0,3.0,3.0,0.0,0.0,2.0,1,1.0,,,,,,91,female,2.0,yes,,,4.0,4.0,군,대구/경북
8853,63100101.0,631001.0,1.0,10.0,1.0,1961.0,5.0,5.0,0.0,0.0,1.0,1,1.0,46.0,521.0,3566.0,,,62,male,1.0,yes,3566.0,8.179199798423086,4.0,4.0,군,대구/경북
8854,63100101.0,631002.0,2.0,20.0,2.0,1965.0,5.0,5.0,0.0,0.0,1.0,1,1.0,,,,,,58,female,1.0,yes,,,4.0,4.0,군,대구/경북
8855,63101701.0,631004.0,1.0,10.0,1.0,1992.0,7.0,5.0,0.0,0.0,5.0,0,1.0,13.0,312.0,3024.0,,,31,male,0.0,no,3024.0,8.014335737299424,2.0,4.0,광역시,대구/경북
8856,63110101.0,631103.0,1.0,10.0,1.0,1967.0,5.0,5.0,0.0,0.0,3.0,1,1.0,84.0,991.0,,1855.0,,56,male,2.0,yes,1855.0,7.5256399750415355,4.0,4.0,군,대구/경북
8857,63110101.0,631105.0,2.0,11.0,2.0,2005.0,5.0,1.0,0.0,0.0,0.0,0,1.0,,,,,,18,female,,no,,,4.0,4.0,군,대구/경북
8858,63110101.0,631106.0,3.0,12.0,2.0,2006.0,4.0,1.0,0.0,0.0,0.0,0,1.0,,,,,,17,female,,no,,,4.0,4.0,군,대구/경북
8859,63120101.0,631201.0,1.0,10.0,2.0,1940.0,3.0,3.0,0.0,0.0,2.0,1,1.0,,,,,,83,female,2.0,yes,,,3.0,2.0,시,"수도권(경기, 인천)"
8860,63130101.0,631301.0,1.0,10.0,1.0,1966.0,5.0,3.0,0.0,0.0,3.0,1,1.0,84.0,991.0,,1855.0,,57,male,2.0,yes,1855.0,7.5256399750415355,3.0,2.0,시,"수도권(경기, 인천)"
8861,63130101.0,631303.0,2.0,12.0,1.0,1989.0,5.0,3.0,0.0,0.0,5.0,1,1.0,45.0,922.0,,1700.0,,34,male,0.0,yes,1700.0,7.438383530044307,3.0,2.0,시,"수도권(경기, 인천)"
8862,63140101.0,631401.0,1.0,10.0,1.0,1940.0,4.0,5.0,0.0,0.0,2.0,0,1.0,,,,,,83,male,2.0,no,,,4.0,4.0,군,대구/경북
8863,63150101.0,631502.0,1.0,10.0,2.0,1933.0,3.0,3.0,0.0,0.0,2.0,0,1.0,,,,,,90,female,2.0,no,,,4.0,4.0,군,대구/경북
8864,63170101.0,631702.0,1.0,10.0,2.0,1938.0,3.0,5.0,0.0,0.0,2.0,0,1.0,94.0,941.0,,297.0,,85,female,2.0,no,297.0,5.6937321388027,4.0,4.0,군,대구/경북
8865,63180101.0,631802.0,1.0,10.0,2.0,1944.0,2.0,0.0,0.0,0.0,2.0,1,1.0,1.0,611.0,,,,79,female,2.0,yes,,,4.0,4.0,군,대구/경북
8866,63200101.0,632001.0,1.0,10.0,1.0,1941.0,3.0,5.0,0.0,0.0,1.0,1,1.0,1.0,611.0,,,,82,male,1.0,yes,,,3.0,2.0,시,"수도권(경기, 인천)"
8867,63200101.0,632002.0,2.0,20.0,2.0,1941.0,2.0,0.0,0.0,0.0,1.0,1,1.0,,,,,,82,female,1.0,yes,,,3.0,2.0,시,"수도권(경기, 인천)"
8868,63210101.0,632101.0,1.0,10.0,2.0,1942.0,3.0,5.0,0.0,0.0,2.0,1,1.0,,,,,,81,female,2.0,yes,,,4.0,4.0,군,대구/경북
8869,63230101.0,632301.0,1.0,10.0,2.0,1941.0,3.0,3.0,0.0,0.0,2.0,1,1.0,,,,,,82,female,2.0,yes,,,2.0,4.0,광역시,대구/경북
8870,63250101.0,632501.0,1.0,10.0,1.0,1967.0,5.0,5.0,0.0,0.0,1.0,0,1.0,61.0,312.0,10384.0,,,56,male,1.0,no,,,4.0,4.0,군,대구/경북
8871,63250101.0,632502.0,2.0,20.0,2.0,1971.0,5.0,5.0,0.0,0.0,1.0,0,1.0,25.0,855.0,3640.0,,,52,female,1.0,no,3640.0,8.199738960630786,4.0,4.0,군,대구/경북
8872,63250101.0,632504.0,3.0,12.0,2.0,2000.0,6.0,1.0,0.0,0.0,5.0,0,1.0,,,,,,23,female,0.0,no,,,4.0,4.0,군,대구/경북
8873,63250101.0,632503.0,4.0,11.0,1.0,1996.0,7.0,1.0,0.0,0.0,5.0,0,4.0,,,,,,27,male,0.0,no,,,4.0,4.0,군,대구/경북
8874,63260101.0,632601.0,1.0,10.0,1.0,1968.0,7.0,5.0,0.0,0.0,4.0,1,1.0,84.0,411.0,4115.0,,,55,male,2.0,yes,4115.0,8.32239411311117,2.0,4.0,광역시,대구/경북
8875,63260101.0,632603.0,2.0,11.0,1.0,1998.0,7.0,2.0,0.0,0.0,5.0,1,1.0,,,960.0,,,25,male,0.0,yes,960.0,6.866933284461882,2.0,4.0,광역시,대구/경북
8876,63280101.0,632801.0,1.0,10.0,1.0,1974.0,5.0,5.0,0.0,0.0,1.0,0,1.0,25.0,841.0,4916.0,,,49,male,1.0,no,4916.0,8.500250470685925,4.0,4.0,군,대구/경북
8877,63280101.0,632802.0,2.0,20.0,2.0,1975.0,6.0,5.0,0.0,0.0,1.0,0,1.0,85.0,441.0,2126.0,,,48,female,1.0,no,2126.0,7.661997558901893,4.0,4.0,군,대구/경북
8878,63280101.0,632803.0,3.0,11.0,1.0,2002.0,5.0,5.0,0.0,0.0,5.0,1,11.0,,,,,,21,male,0.0,yes,,,4.0,4.0,군,대구/경북
8879,63280101.0,632804.0,4.0,12.0,1.0,2004.0,5.0,1.0,0.0,0.0,0.0,0,1.0,,,,,,19,male,,no,,,4.0,4.0,군,대구/경북
8880,63300101.0,633001.0,1.0,10.0,2.0,1940.0,2.0,0.0,0.0,0.0,2.0,1,1.0,,,,,,83,female,2.0,yes,,,4.0,4.0,군,대구/경북
8881,63310101.0,633101.0,1.0,10.0,1.0,1982.0,5.0,5.0,0.0,0.0,1.0,0,1.0,47.0,521.0,,,3240.0,41,male,1.0,no,3240.0,8.083328608786376,4.0,4.0,군,대구/경북
8882,63310101.0,633102.0,2.0,20.0,2.0,1982.0,5.0,3.0,0.0,0.0,1.0,0,1.0,47.0,521.0,,2280.0,,41,female,1.0,no,2280.0,7.731930721948486,4.0,4.0,군,대구/경북
8883,63310101.0,633103.0,3.0,11.0,2.0,2008.0,4.0,1.0,0.0,0.0,0.0,0,1.0,,,,,,15,female,,no,,,4.0,4.0,군,대구/경북
8884,63310101.0,633104.0,4.0,12.0,1.0,2017.0,1.0,0.0,0.0,0.0,0.0,0,1.0,,,,,,6,male,,no,,,4.0,4.0,군,대구/경북
8885,63340101.0,633402.0,1.0,10.0,2.0,1939.0,3.0,3.0,0.0,0.0,2.0,1,1.0,,,,,,84,female,2.0,yes,,,4.0,4.0,군,대구/경북
8886,63350101.0,633503.0,1.0,10.0,1.0,1950.0,7.0,3.0,0.0,0.0,3.0,0,1.0,10.0,431.0,,600.0,,73,male,2.0,no,600.0,6.396929655216146,4.0,4.0,군,대구/경북
8887,63370101.0,633702.0,1.0,10.0,2.0,1945.0,3.0,5.0,0.0,0.0,2.0,0,1.0,,,,,,78,female,2.0,no,,,4.0,4.0,군,대구/경북
8888,63380101.0,633801.0,1.0,10.0,1.0,1947.0,3.0,5.0,4.0,2.0,1.0,1,1.0,1.0,611.0,,,,76,male,1.0,yes,,,4.0,4.0,군,대구/경북
8889,63380101.0,633802.0,2.0,20.0,2.0,1959.0,2.0,0.0,0.0,0.0,1.0,1,1.0,1.0,611.0,,324.0,,64,female,1.0,yes,324.0,5.780743515792329,4.0,4.0,군,대구/경북
8890,63390101.0,633901.0,1.0,10.0,1.0,1964.0,5.0,5.0,0.0,0.0,1.0,1,1.0,1.0,611.0,,,,59,male,1.0,yes,,,4.0,4.0,군,대구/경북
8891,63390101.0,633902.0,2.0,20.0,2.0,1966.0,5.0,5.0,0.0,0.0,1.0,1,1.0,1.0,611.0,,,,57,female,1.0,yes,,,4.0,4.0,군,대구/경북
8892,63400101.0,634001.0,1.0,10.0,1.0,1948.0,4.0,5.0,0.0,0.0,2.0,1,1.0,1.0,611.0,,612.0,,75,male,2.0,yes,612.0,6.416732282512326,4.0,4.0,군,대구/경북
8893,63401201.0,634003.0,1.0,10.0,1.0,1970.0,5.0,5.0,0.0,0.0,1.0,1,1.0,45.0,521.0,2180.0,,,53,male,1.0,yes,2180.0,7.687080155783135,3.0,4.0,시,대구/경북
